TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
23219354;18098.link:370619129_0;18098;exit;РОССИЙСКИЙ ПР., УГОЛ УЛ. ЛАТЫШСКИХ СТРЕЛКОВ;694028.282619275;6648188.150306919;1;5;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
23219354;2092.link:31396539_0;2092;entrance;СТ. МЕТРО "ПР. БОЛЬШЕВИКОВ";693994.2714425283;6647503.326252283;6;5;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
23219354;2092.link:31396539_0;2092;exit;СТ. МЕТРО "ПР. БОЛЬШЕВИКОВ";693994.2714425283;6647503.326252283;13;8;0;0;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
23219354;3606.link:31396539_1;3606;entrance;УНИВЕРСАМ "НЕВСКИЙ";694213.4774404074;6647102.133746359;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23219354;3606.link:31396539_1;3606;exit;УНИВЕРСАМ "НЕВСКИЙ";694213.4774404074;6647102.133746359;0;8;0;0;0;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
23219354;4795.link:183816752_0;4795;entrance;УЛ. ПОДВОЙСКОГО;694375.4863214353;6646796.461879808;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23219354;4795.link:183816752_0;4795;exit;УЛ. ПОДВОЙСКОГО;694375.4863214353;6646796.461879808;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23219354;4796.link:183816752_2;4796;entrance;УЛ. АНТОНОВА - ОВСЕЕНКО;694503.1153761472;6646564.297981675;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23219354;4796.link:183816752_2;4796;exit;УЛ. АНТОНОВА - ОВСЕЕНКО;694503.1153761472;6646564.297981675;5;2;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
23219354;4403.link:78633091_0;4403;entrance;СТАНЦИЯ МЕТРО "УЛИЦА ДЫБЕНКО";694808.4112666519;6646157.286151342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23219354;4403.link:78633091_0;4403;exit;СТАНЦИЯ МЕТРО "УЛИЦА ДЫБЕНКО";694808.4112666519;6646157.286151342;12;13;0;0;0;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
23219354;21079.link:265195030_0;21079;entrance;ТОВАРИЩЕСКИЙ ПР.;695234.2586331991;6646394.855263651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23219354;21079.link:265195030_0;21079;exit;ТОВАРИЩЕСКИЙ ПР.;695234.2586331991;6646394.855263651;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
23219354;18506.link:144880915_3;18506;entrance;РЕКА ОККЕРВИЛЬ (ВЫСАДКИ И ПОСАДКИ НЕТ);695425.6077649519;6646402.507624066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23219354;18506.link:144880915_3;18506;exit;РЕКА ОККЕРВИЛЬ (ВЫСАДКИ И ПОСАДКИ НЕТ);695425.6077649519;6646402.507624066;57;47;0;0;0;47;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203
23216162;3104.link:181364114_0;3104;entrance;ПР. СИЗОВА;682417.9745184552;6656652.953685644;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;3104.link:181364114_0;3104;exit;ПР. СИЗОВА;682417.9745184552;6656652.953685644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;3258.link:100444295_0;3258;entrance;СТ. МЕТРО "КОМЕНДАНТСКИЙ ПРОСПЕКТ";681648.631906703;6656610.368162186;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
23216162;3258.link:100444295_0;3258;exit;СТ. МЕТРО "КОМЕНДАНТСКИЙ ПРОСПЕКТ";681648.631906703;6656610.368162186;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
