TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;2649d236-0182-4c41-bb53-3e974f6da5a2;21380.0;02e8cbc9-7fe2-47f2-8fe8-f3d96fa68024;21402.0;16
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;02e8cbc9-7fe2-47f2-8fe8-f3d96fa68024;21402.0;07370c1f-5306-4c73-ba05-e2ae1fe56666;21436.0;16
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;07370c1f-5306-4c73-ba05-e2ae1fe56666;21436.0;47c6f913-5bc0-464a-b143-3603894d8acf;21454.0;16
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;47c6f913-5bc0-464a-b143-3603894d8acf;21457.0;31516cee-f8ed-491b-b05a-27fc385bf47a;21478.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;31516cee-f8ed-491b-b05a-27fc385bf47a;21478.0;10814691-9bed-4641-92d6-22614940b55a;21512.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;10814691-9bed-4641-92d6-22614940b55a;21512.0;4bfd458c-bbf7-431e-ab97-267e64981ba5;21582.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;4bfd458c-bbf7-431e-ab97-267e64981ba5;21585.0;00b25d55-8d51-4b06-a393-43cfb214b016;21599.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;00b25d55-8d51-4b06-a393-43cfb214b016;21599.0;10f3cfd3-bf19-419d-b620-22d9b6d2ad1a;21609.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;10f3cfd3-bf19-419d-b620-22d9b6d2ad1a;21609.0;809bf0e1-d129-437a-a75f-33630c21d882;21678.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;809bf0e1-d129-437a-a75f-33630c21d882;21682.0;1eb09fde-676c-4be6-995d-be9bcbb33691;21744.0;15
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;1eb09fde-676c-4be6-995d-be9bcbb33691;21747.0;13b130a0-0940-473f-a511-fde471dc76fa;21757.0;15
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;13b130a0-0940-473f-a511-fde471dc76fa;21760.0;421fee06-8570-4271-a4c8-a96add55f5fa;21854.0;14
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;421fee06-8570-4271-a4c8-a96add55f5fa;21860.0;1add3680-f681-4a50-a627-a10e47c23664;21980.0;22
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;1add3680-f681-4a50-a627-a10e47c23664;21985.0;03fdf614-52f3-47b3-9731-e6f70e0dd066;22055.0;26
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;03fdf614-52f3-47b3-9731-e6f70e0dd066;22055.0;0a4959a6-8e47-47ff-9328-4a1ade478d59;22063.0;26
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;0a4959a6-8e47-47ff-9328-4a1ade478d59;22066.0;23873688-3e10-4f35-83fa-e1d82adb3e4f;22105.0;27
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;23873688-3e10-4f35-83fa-e1d82adb3e4f;22105.0;03c59ddf-03da-4d14-af0b-65faaa28172a;22129.0;27
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;03c59ddf-03da-4d14-af0b-65faaa28172a;22129.0;8825d952-6786-4b23-b351-8b905f55c396;22152.0;27
