TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;20301.0;3db4a004-054b-4885-82ef-9b6c132de667;20331.0;20
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;3db4a004-054b-4885-82ef-9b6c132de667;20334.0;53461b44-1e97-4109-a5eb-f354ec52e947;20362.0;19
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;53461b44-1e97-4109-a5eb-f354ec52e947;20365.0;8943abcb-0649-47c3-9c73-ccc346614ebb;20390.0;17
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;8943abcb-0649-47c3-9c73-ccc346614ebb;20397.0;4489daf8-e647-4631-a2b9-03014b8f2d37;20581.0;8
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;4489daf8-e647-4631-a2b9-03014b8f2d37;20586.0;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;20682.0;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;3641.0;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;3646.0;78
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;3649.0;06d6f22a-51fd-4113-bba7-a5634e6ce96e;3824.0;79
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;06d6f22a-51fd-4113-bba7-a5634e6ce96e;3832.0;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;3921.0;91
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;3925.0;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;3966.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;3969.0;38bec0da-8214-414c-b3d5-081400e8dce1;4009.0;92
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;38bec0da-8214-414c-b3d5-081400e8dce1;4012.0;47a4542f-b21a-49e7-930d-10b55f5d4381;4053.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;47a4542f-b21a-49e7-930d-10b55f5d4381;4053.0;560cc086-1f75-480a-882f-f654b45ed737;4074.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;560cc086-1f75-480a-882f-f654b45ed737;4079.0;0740b919-defd-4c78-9250-261d6471ecfb;4243.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;0740b919-defd-4c78-9250-261d6471ecfb;4248.0;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;4518.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;4525.0;58370cee-4e75-42b2-ab4b-c158fbe140bc;4638.0;93
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;58370cee-4e75-42b2-ab4b-c158fbe140bc;4645.0;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;4740.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;4749.0;2838fc78-9594-4b6b-86c4-cff56c596866;5044.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;2838fc78-9594-4b6b-86c4-cff56c596866;5070.0;565cea36-41e8-4e44-bc7b-356271c35a4c;5143.0;58
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;565cea36-41e8-4e44-bc7b-356271c35a4c;5148.0;a95802e5-2908-4f62-9e52-caeca9ddc5b4;5612.0;53
