TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
e3ab358b-d44b-4934-af8d-7f379b42b6ac;025c03dd-0573-4972-9260-f594d4d17e57;025c03dd-0573-4972-9260-f594d4d17e57;exit;;694076.6244949867;6650739.0989469895;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
e3ab358b-d44b-4934-af8d-7f379b42b6ac;3ef8a758-6988-4395-ad31-dfbd80cb6a74;3ef8a758-6988-4395-ad31-dfbd80cb6a74;entrance;;693855.2466800802;6651117.970102394;5;4;8;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
e3ab358b-d44b-4934-af8d-7f379b42b6ac;3ef8a758-6988-4395-ad31-dfbd80cb6a74;3ef8a758-6988-4395-ad31-dfbd80cb6a74;exit;;693855.2466800802;6651117.970102394;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
e3ab358b-d44b-4934-af8d-7f379b42b6ac;540658f3-1760-4df8-a43f-69e2cb935d97;540658f3-1760-4df8-a43f-69e2cb935d97;entrance;;693582.5213126399;6651516.47268229;1;53;41;39;36;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231
e3ab358b-d44b-4934-af8d-7f379b42b6ac;540658f3-1760-4df8-a43f-69e2cb935d97;540658f3-1760-4df8-a43f-69e2cb935d97;exit;;693582.5213126399;6651516.47268229;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
e3ab358b-d44b-4934-af8d-7f379b42b6ac;38ee2525-ed1c-4b35-8246-3cf8ff57c606;38ee2525-ed1c-4b35-8246-3cf8ff57c606;entrance;;693554.9823956734;6651625.484021586;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
e3ab358b-d44b-4934-af8d-7f379b42b6ac;38ee2525-ed1c-4b35-8246-3cf8ff57c606;38ee2525-ed1c-4b35-8246-3cf8ff57c606;exit;;693554.9823956734;6651625.484021586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e3ab358b-d44b-4934-af8d-7f379b42b6ac;06600475-6a30-47c5-9921-9c520ad27e1c;06600475-6a30-47c5-9921-9c520ad27e1c;entrance;;693377.1317754525;6651919.746415328;11;4;10;16;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59
e3ab358b-d44b-4934-af8d-7f379b42b6ac;06600475-6a30-47c5-9921-9c520ad27e1c;06600475-6a30-47c5-9921-9c520ad27e1c;exit;;693377.1317754525;6651919.746415328;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
e3ab358b-d44b-4934-af8d-7f379b42b6ac;907fe20b-0d91-45d8-9d09-c96d8ccc5af1;907fe20b-0d91-45d8-9d09-c96d8ccc5af1;entrance;;693163.7985744273;6652302.418692666;15;5;14;10;14;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71
