,grid_id_origin,time_origin,grid_id_dest,time_dest,trips_cnt
28377,5106,00:00:00,4950,00:00:00,1
28378,5106,00:00:00,5003,01:00:00,1
28379,5106,00:00:00,5010,01:00:00,1
28380,5106,00:00:00,5034,01:00:00,1
28381,5106,00:00:00,5093,00:00:00,1
28382,5106,00:00:00,5180,01:00:00,1
28383,5106,00:00:00,5254,01:00:00,1
28384,5106,00:00:00,5276,00:00:00,1
28385,5106,00:00:00,5354,00:00:00,1
28386,5106,00:00:00,5359,00:00:00,1
28387,5106,00:00:00,5426,01:00:00,1
28388,5106,00:00:00,5450,00:00:00,1
28389,5106,00:00:00,5452,00:00:00,1
28390,5106,00:00:00,5455,00:00:00,1
28391,5106,00:00:00,5457,00:00:00,2
28392,5106,00:00:00,5516,00:00:00,1
28393,5106,00:00:00,5532,01:00:00,1
28394,5106,00:00:00,5533,00:00:00,1
28395,5106,00:00:00,5623,00:00:00,1
28396,5106,00:00:00,5629,00:00:00,1
28397,5106,00:00:00,5630,01:00:00,1
28398,5106,00:00:00,5713,00:00:00,1
28399,5106,00:00:00,5714,01:00:00,1
28400,5106,00:00:00,5715,00:00:00,1
28401,5106,00:00:00,5782,01:00:00,1
28402,5106,00:00:00,5876,01:00:00,1
28403,5106,00:00:00,5878,01:00:00,1
28404,5106,00:00:00,6046,00:00:00,2
28405,5106,00:00:00,6055,00:00:00,1
28406,5106,00:00:00,6134,01:00:00,1
28407,5106,00:00:00,6212,01:00:00,1
28408,5106,00:00:00,6400,01:00:00,1
28409,5106,01:00:00,4076,01:00:00,2
28410,5106,01:00:00,4157,01:00:00,1
28411,5106,01:00:00,4491,02:00:00,1
28412,5106,01:00:00,4507,02:00:00,1
28413,5106,01:00:00,4578,01:00:00,1
28414,5106,01:00:00,4582,01:00:00,1
28415,5106,01:00:00,4582,02:00:00,1
28416,5106,01:00:00,4666,02:00:00,1
28417,5106,01:00:00,4677,02:00:00,1
28418,5106,01:00:00,4764,01:00:00,4
28419,5106,01:00:00,4777,01:00:00,1
28420,5106,01:00:00,4845,01:00:00,2
28421,5106,01:00:00,4852,02:00:00,1
28422,5106,01:00:00,4903,02:00:00,1
28423,5106,01:00:00,4921,02:00:00,1
28424,5106,01:00:00,5003,02:00:00,1
28425,5106,01:00:00,5034,01:00:00,1
28426,5106,01:00:00,5179,01:00:00,1
28427,5106,01:00:00,5182,02:00:00,1
28428,5106,01:00:00,5211,02:00:00,1
28429,5106,01:00:00,5266,02:00:00,1
28430,5106,01:00:00,5353,01:00:00,2
28431,5106,01:00:00,5446,01:00:00,1
28432,5106,01:00:00,5450,01:00:00,1
28433,5106,01:00:00,5529,01:00:00,1
28434,5106,01:00:00,5605,01:00:00,1
28435,5106,01:00:00,5628,01:00:00,2
28436,5106,01:00:00,5716,01:00:00,1
28437,5106,01:00:00,5803,01:00:00,1
28438,5106,01:00:00,5890,01:00:00,1
28439,5106,01:00:00,5961,02:00:00,2
28440,5106,01:00:00,6048,02:00:00,1
28441,5106,01:00:00,6050,01:00:00,1
28442,5106,01:00:00,6135,01:00:00,1
28443,5106,01:00:00,6400,01:00:00,1
28444,5106,02:00:00,4491,02:00:00,1
28445,5106,02:00:00,4494,02:00:00,1
28446,5106,02:00:00,4504,02:00:00,1
28447,5106,02:00:00,4576,02:00:00,1
28448,5106,02:00:00,4577,03:00:00,1
28449,5106,02:00:00,4668,02:00:00,1
28450,5106,02:00:00,4753,03:00:00,1
28451,5106,02:00:00,4921,02:00:00,1
28452,5106,02:00:00,5012,02:00:00,1
28453,5106,02:00:00,5174,03:00:00,1
28454,5106,02:00:00,5179,03:00:00,1
28455,5106,02:00:00,5184,02:00:00,1
28456,5106,02:00:00,5274,03:00:00,1
28457,5106,02:00:00,5456,02:00:00,1
28458,5106,02:00:00,5517,03:00:00,1
28459,5106,02:00:00,5518,03:00:00,1
28460,5106,02:00:00,5527,02:00:00,1
28461,5106,02:00:00,5540,02:00:00,1
28462,5106,02:00:00,5624,03:00:00,1
28463,5106,02:00:00,5628,02:00:00,1
28464,5106,02:00:00,5630,02:00:00,1
28465,5106,02:00:00,5695,02:00:00,1
28466,5106,02:00:00,5717,03:00:00,1
28467,5106,02:00:00,5958,03:00:00,1
28468,5106,02:00:00,5965,03:00:00,1
28469,5106,02:00:00,7020,03:00:00,1
28470,5106,03:00:00,4579,03:00:00,1
28471,5106,03:00:00,4665,03:00:00,1
28472,5106,03:00:00,4667,03:00:00,1
28473,5106,03:00:00,4756,03:00:00,1
28474,5106,03:00:00,4768,03:00:00,1
28475,5106,03:00:00,4840,03:00:00,1
28476,5106,03:00:00,4903,04:00:00,2
28477,5106,03:00:00,4990,04:00:00,1
28478,5106,03:00:00,5008,03:00:00,1
28479,5106,03:00:00,5008,04:00:00,1
28480,5106,03:00:00,5012,03:00:00,1
28481,5106,03:00:00,5015,03:00:00,1
28482,5106,03:00:00,5187,03:00:00,2
28483,5106,03:00:00,5269,03:00:00,1
28484,5106,03:00:00,5273,04:00:00,1
28485,5106,03:00:00,5274,04:00:00,1
28486,5106,03:00:00,5629,03:00:00,1
28487,5106,03:00:00,5630,03:00:00,1
28488,5106,03:00:00,5696,04:00:00,1
28489,5106,03:00:00,5800,04:00:00,1
28490,5106,03:00:00,5803,03:00:00,1
28491,5106,03:00:00,6047,03:00:00,1
28492,5106,03:00:00,6134,03:00:00,1
28493,5106,04:00:00,4582,04:00:00,1
28494,5106,04:00:00,4751,05:00:00,1
28495,5106,04:00:00,4903,05:00:00,1
28496,5106,04:00:00,4911,05:00:00,1
28497,5106,04:00:00,4922,05:00:00,1
28498,5106,04:00:00,4929,04:00:00,1
28499,5106,04:00:00,5353,05:00:00,4
28500,5106,04:00:00,5507,05:00:00,1
28501,5106,04:00:00,5539,04:00:00,1
28502,5106,04:00:00,5542,04:00:00,1
28503,5106,04:00:00,5628,05:00:00,1
28504,5106,04:00:00,5787,04:00:00,1
28505,5106,04:00:00,5956,04:00:00,1
28506,5106,04:00:00,6129,04:00:00,1
28507,5106,04:00:00,6225,04:00:00,1
28508,5106,04:00:00,6917,04:00:00,1
28509,5106,05:00:00,4654,06:00:00,1
28510,5106,05:00:00,4846,06:00:00,1
28511,5106,05:00:00,4903,06:00:00,1
28512,5106,05:00:00,4990,06:00:00,1
28513,5106,05:00:00,5099,05:00:00,1
28514,5106,05:00:00,5351,06:00:00,1
28515,5106,05:00:00,5353,05:00:00,2
28516,5106,05:00:00,5353,06:00:00,1
28517,5106,05:00:00,5456,05:00:00,1
28518,5106,05:00:00,5530,06:00:00,1
28519,5106,05:00:00,5539,05:00:00,1
28520,5106,05:00:00,5618,06:00:00,1
28521,5106,05:00:00,5629,05:00:00,1
28522,5106,05:00:00,5675,05:00:00,1
28523,5106,05:00:00,5702,05:00:00,1
28524,5106,05:00:00,5782,06:00:00,1
28525,5106,05:00:00,5787,06:00:00,1
28526,5106,05:00:00,5874,05:00:00,1
28527,5106,06:00:00,5184,06:00:00,1
28528,5106,06:00:00,5267,06:00:00,1
28529,5106,06:00:00,5268,06:00:00,1
28530,5106,06:00:00,5354,06:00:00,1
28531,5106,06:00:00,5619,06:00:00,1
28532,5106,22:00:00,4503,22:00:00,1
28533,5106,22:00:00,4581,23:00:00,1
28534,5106,22:00:00,4582,22:00:00,1
28535,5106,22:00:00,4658,23:00:00,1
28536,5106,22:00:00,4840,22:00:00,1
28537,5106,22:00:00,4841,22:00:00,1
28538,5106,22:00:00,4845,22:00:00,3
28539,5106,22:00:00,4851,22:00:00,1
28540,5106,22:00:00,4903,23:00:00,1
28541,5106,22:00:00,4928,23:00:00,1
28542,5106,22:00:00,5010,23:00:00,1
28543,5106,22:00:00,5101,22:00:00,1
28544,5106,22:00:00,5102,23:00:00,1
28545,5106,22:00:00,5180,23:00:00,1
28546,5106,22:00:00,5182,23:00:00,1
28547,5106,22:00:00,5196,22:00:00,1
28548,5106,22:00:00,5208,23:00:00,1
28549,5106,22:00:00,5344,00:00:00,1
28550,5106,22:00:00,5361,22:00:00,1
28551,5106,22:00:00,5363,22:00:00,1
28552,5106,22:00:00,5432,23:00:00,1
28553,5106,22:00:00,5440,23:00:00,1
28554,5106,22:00:00,5446,23:00:00,1
28555,5106,22:00:00,5455,23:00:00,1
28556,5106,22:00:00,5456,22:00:00,2
28557,5106,22:00:00,5456,23:00:00,1
28558,5106,22:00:00,5525,23:00:00,1
28559,5106,22:00:00,5529,23:00:00,1
28560,5106,22:00:00,5542,23:00:00,1
28561,5106,22:00:00,5627,22:00:00,1
28562,5106,22:00:00,5713,22:00:00,1
28563,5106,22:00:00,5714,23:00:00,1
28564,5106,22:00:00,5715,22:00:00,1
28565,5106,22:00:00,5803,23:00:00,1
28566,5106,22:00:00,5890,23:00:00,1
28567,5106,22:00:00,5958,23:00:00,1
28568,5106,22:00:00,5959,23:00:00,1
28569,5106,22:00:00,5965,23:00:00,1
28570,5106,22:00:00,6129,23:00:00,1
28571,5106,23:00:00,4165,00:00:00,1
28572,5106,23:00:00,4165,23:00:00,1
28573,5106,23:00:00,4233,23:00:00,1
28574,5106,23:00:00,4249,00:00:00,1
28575,5106,23:00:00,4250,23:00:00,1
28576,5106,23:00:00,4331,00:00:00,1
28577,5106,23:00:00,4509,23:00:00,1
28578,5106,23:00:00,4579,00:00:00,1
28579,5106,23:00:00,4581,23:00:00,1
28580,5106,23:00:00,4582,23:00:00,3
28581,5106,23:00:00,4586,00:00:00,1
28582,5106,23:00:00,4594,23:00:00,1
28583,5106,23:00:00,4668,23:00:00,1
28584,5106,23:00:00,4669,23:00:00,3
28585,5106,23:00:00,4744,00:00:00,1
28586,5106,23:00:00,4752,00:00:00,1
28587,5106,23:00:00,4752,23:00:00,1
28588,5106,23:00:00,4754,00:00:00,1
28589,5106,23:00:00,4755,00:00:00,1
28590,5106,23:00:00,4764,23:00:00,1
28591,5106,23:00:00,4845,23:00:00,1
28592,5106,23:00:00,4852,23:00:00,1
28593,5106,23:00:00,4923,23:00:00,1
28594,5106,23:00:00,4924,00:00:00,1
28595,5106,23:00:00,4927,23:00:00,1
28596,5106,23:00:00,5100,23:00:00,1
28597,5106,23:00:00,5101,23:00:00,1
28598,5106,23:00:00,5185,23:00:00,1
28599,5106,23:00:00,5265,00:00:00,1
28600,5106,23:00:00,5266,00:00:00,1
28601,5106,23:00:00,5266,23:00:00,2
28602,5106,23:00:00,5274,23:00:00,1
28603,5106,23:00:00,5275,23:00:00,1
28604,5106,23:00:00,5353,23:00:00,1
28605,5106,23:00:00,5359,00:00:00,1
28606,5106,23:00:00,5449,23:00:00,2
28607,5106,23:00:00,5450,23:00:00,1
28608,5106,23:00:00,5453,23:00:00,1
28609,5106,23:00:00,5456,00:00:00,1
28610,5106,23:00:00,5456,23:00:00,5
28611,5106,23:00:00,5457,23:00:00,1
28612,5106,23:00:00,5519,00:00:00,1
28613,5106,23:00:00,5539,23:00:00,1
28614,5106,23:00:00,5544,23:00:00,2
28615,5106,23:00:00,5623,00:00:00,1
28616,5106,23:00:00,5629,00:00:00,1
28617,5106,23:00:00,5629,23:00:00,2
28618,5106,23:00:00,5690,00:00:00,1
28619,5106,23:00:00,5713,23:00:00,1
28620,5106,23:00:00,5715,00:00:00,1
28621,5106,23:00:00,5716,00:00:00,1
28622,5106,23:00:00,5717,23:00:00,1
28623,5106,23:00:00,5788,00:00:00,1
28624,5106,23:00:00,5801,00:00:00,1
28625,5106,23:00:00,6400,00:00:00,1
28626,5106,23:00:00,6488,00:00:00,1
28627,5107,00:00:00,2142,01:00:00,1
28628,5107,00:00:00,4301,01:00:00,1
28629,5107,00:00:00,4474,01:00:00,1
28630,5107,00:00:00,4491,00:00:00,1
28631,5107,00:00:00,4508,00:00:00,1
28632,5107,00:00:00,5016,01:00:00,1
28633,5107,00:00:00,5093,01:00:00,1
28634,5107,00:00:00,5196,00:00:00,1
28635,5107,00:00:00,5265,01:00:00,1
28636,5107,00:00:00,5274,01:00:00,1
28637,5107,00:00:00,5447,00:00:00,1
28638,5107,00:00:00,6048,01:00:00,1
28639,5107,01:00:00,4561,02:00:00,1
28640,5107,01:00:00,4669,01:00:00,1
28641,5107,01:00:00,4673,02:00:00,1
28642,5107,01:00:00,4764,02:00:00,1
28643,5107,01:00:00,4849,01:00:00,1
28644,5107,01:00:00,5032,01:00:00,1
28645,5107,01:00:00,5179,01:00:00,1
28646,5107,01:00:00,5265,01:00:00,1
28647,5107,01:00:00,5537,02:00:00,1
28648,5107,01:00:00,5539,02:00:00,1
28649,5107,01:00:00,5629,01:00:00,1
28650,5107,01:00:00,5629,02:00:00,1
28651,5107,01:00:00,6488,01:00:00,1
28652,5107,02:00:00,4558,03:00:00,1
28653,5107,02:00:00,4673,02:00:00,1
28654,5107,02:00:00,4753,02:00:00,1
28655,5107,02:00:00,4756,03:00:00,1
28656,5107,02:00:00,5361,03:00:00,1
28657,5107,02:00:00,5364,02:00:00,1
28658,5107,02:00:00,5540,02:00:00,1
28659,5107,02:00:00,5713,03:00:00,1
28660,5107,02:00:00,5875,03:00:00,1
28661,5107,03:00:00,4422,04:00:00,1
28662,5107,03:00:00,4665,03:00:00,1
28663,5107,03:00:00,4755,03:00:00,1
28664,5107,03:00:00,4903,04:00:00,1
28665,5107,03:00:00,5013,03:00:00,2
28666,5107,03:00:00,5100,03:00:00,1
28667,5107,03:00:00,5541,03:00:00,1
28668,5107,03:00:00,5629,03:00:00,1
28669,5107,03:00:00,5713,03:00:00,2
28670,5107,04:00:00,4506,05:00:00,1
28671,5107,04:00:00,4990,04:00:00,1
28672,5107,04:00:00,5353,05:00:00,2
28673,5107,04:00:00,5360,04:00:00,1
28674,5107,04:00:00,5541,04:00:00,1
28675,5107,04:00:00,5560,05:00:00,1
28676,5107,04:00:00,5628,04:00:00,1
28677,5107,04:00:00,5698,05:00:00,1
28678,5107,04:00:00,5875,04:00:00,1
28679,5107,04:00:00,5896,05:00:00,1
28680,5107,05:00:00,4669,05:00:00,1
28681,5107,05:00:00,4744,06:00:00,1
28682,5107,05:00:00,4903,06:00:00,1
28683,5107,05:00:00,5004,06:00:00,1
28684,5107,05:00:00,5353,06:00:00,1
28685,5107,05:00:00,5536,06:00:00,1
28686,5107,05:00:00,5716,05:00:00,1
28687,5107,05:00:00,6488,06:00:00,1
28688,5107,06:00:00,4673,06:00:00,1
28689,5107,06:00:00,4754,06:00:00,1
28690,5107,06:00:00,5271,06:00:00,1
28691,5107,22:00:00,1968,23:00:00,1
28692,5107,22:00:00,4422,23:00:00,1
28693,5107,22:00:00,4669,22:00:00,1
28694,5107,22:00:00,5092,23:00:00,1
28695,5107,22:00:00,5266,23:00:00,1
28696,5107,22:00:00,5446,23:00:00,1
28697,5107,22:00:00,5630,22:00:00,1
28698,5107,22:00:00,5715,23:00:00,1
28699,5107,22:00:00,5878,23:00:00,1
28700,5107,22:00:00,6055,22:00:00,1
28701,5107,22:00:00,6753,23:00:00,1
28702,5107,23:00:00,4582,23:00:00,1
28703,5107,23:00:00,4752,00:00:00,1
28704,5107,23:00:00,4753,23:00:00,2
28705,5107,23:00:00,4841,00:00:00,1
28706,5107,23:00:00,4903,01:00:00,1
28707,5107,23:00:00,4908,00:00:00,1
28708,5107,23:00:00,5178,00:00:00,1
28709,5107,23:00:00,5180,00:00:00,1
28710,5107,23:00:00,5196,23:00:00,1
28711,5107,23:00:00,5420,00:00:00,1
28712,5107,23:00:00,5626,23:00:00,1
28713,5107,23:00:00,5628,23:00:00,1
28714,5107,23:00:00,5630,23:00:00,1
28715,5107,23:00:00,6746,00:00:00,1
28716,5108,00:00:00,4076,01:00:00,1
28717,5108,00:00:00,4420,01:00:00,1
28718,5108,00:00:00,4594,01:00:00,1
28719,5108,00:00:00,4667,01:00:00,1
28720,5108,00:00:00,4673,00:00:00,1
28721,5108,00:00:00,4764,00:00:00,1
28722,5108,00:00:00,4840,00:00:00,1
28723,5108,00:00:00,4840,01:00:00,1
28724,5108,00:00:00,4845,01:00:00,1
28725,5108,00:00:00,4903,00:00:00,1
28726,5108,00:00:00,4903,01:00:00,1
28727,5108,00:00:00,4910,01:00:00,1
28728,5108,00:00:00,4928,01:00:00,1
28729,5108,00:00:00,4938,00:00:00,1
28730,5108,00:00:00,5003,00:00:00,1
28731,5108,00:00:00,5012,00:00:00,1
28732,5108,00:00:00,5089,01:00:00,1
28733,5108,00:00:00,5105,00:00:00,2
28734,5108,00:00:00,5180,01:00:00,1
28735,5108,00:00:00,5184,01:00:00,1
28736,5108,00:00:00,5258,01:00:00,1
28737,5108,00:00:00,5266,00:00:00,1
28738,5108,00:00:00,5278,01:00:00,1
28739,5108,00:00:00,5353,01:00:00,1
28740,5108,00:00:00,5451,00:00:00,1
28741,5108,00:00:00,5456,00:00:00,1
28742,5108,00:00:00,5531,00:00:00,1
28743,5108,00:00:00,5540,00:00:00,1
28744,5108,00:00:00,5541,00:00:00,1
28745,5108,00:00:00,5628,00:00:00,1
28746,5108,00:00:00,5630,00:00:00,1
28747,5108,00:00:00,5702,01:00:00,1
28748,5108,00:00:00,5784,00:00:00,1
28749,5108,00:00:00,5792,01:00:00,1
28750,5108,00:00:00,5801,00:00:00,1
28751,5108,00:00:00,5876,00:00:00,1
28752,5108,00:00:00,5877,01:00:00,1
28753,5108,00:00:00,5884,01:00:00,1
28754,5108,01:00:00,2508,01:00:00,1
28755,5108,01:00:00,3199,02:00:00,1
28756,5108,01:00:00,4146,01:00:00,1
28757,5108,01:00:00,4506,01:00:00,1
28758,5108,01:00:00,4584,01:00:00,1
28759,5108,01:00:00,4669,01:00:00,1
28760,5108,01:00:00,4753,01:00:00,1
28761,5108,01:00:00,4851,01:00:00,1
28762,5108,01:00:00,4864,01:00:00,1
28763,5108,01:00:00,4903,01:00:00,1
28764,5108,01:00:00,4909,01:00:00,1
28765,5108,01:00:00,4928,01:00:00,1
28766,5108,01:00:00,5011,01:00:00,1
28767,5108,01:00:00,5092,02:00:00,1
28768,5108,01:00:00,5104,01:00:00,1
28769,5108,01:00:00,5180,01:00:00,1
28770,5108,01:00:00,5188,01:00:00,1
28771,5108,01:00:00,5192,01:00:00,1
28772,5108,01:00:00,5265,02:00:00,1
28773,5108,01:00:00,5278,01:00:00,1
28774,5108,01:00:00,5450,01:00:00,1
28775,5108,01:00:00,5532,01:00:00,1
28776,5108,01:00:00,5537,02:00:00,1
28777,5108,01:00:00,5542,01:00:00,1
28778,5108,01:00:00,5549,01:00:00,1
28779,5108,01:00:00,5614,01:00:00,1
28780,5108,01:00:00,5627,01:00:00,1
28781,5108,01:00:00,5628,02:00:00,1
28782,5108,01:00:00,5629,01:00:00,1
28783,5108,01:00:00,5695,01:00:00,1
28784,5108,01:00:00,5696,02:00:00,1
28785,5108,01:00:00,5791,02:00:00,1
28786,5108,01:00:00,5871,02:00:00,1
28787,5108,01:00:00,5890,01:00:00,1
28788,5108,01:00:00,5957,02:00:00,1
28789,5108,02:00:00,4124,03:00:00,1
28790,5108,02:00:00,4579,03:00:00,1
28791,5108,02:00:00,4667,03:00:00,1
28792,5108,02:00:00,4754,02:00:00,1
28793,5108,02:00:00,4764,03:00:00,1
28794,5108,02:00:00,4830,03:00:00,1
28795,5108,02:00:00,4841,02:00:00,1
28796,5108,02:00:00,4919,02:00:00,1
28797,5108,02:00:00,4926,02:00:00,1
28798,5108,02:00:00,4930,02:00:00,1
28799,5108,02:00:00,5010,02:00:00,1
28800,5108,02:00:00,5012,03:00:00,1
28801,5108,02:00:00,5104,02:00:00,1
28802,5108,02:00:00,5114,03:00:00,1
28803,5108,02:00:00,5269,02:00:00,1
28804,5108,02:00:00,5365,02:00:00,2
28805,5108,02:00:00,5452,02:00:00,1
28806,5108,02:00:00,5527,02:00:00,1
28807,5108,02:00:00,5537,02:00:00,1
28808,5108,02:00:00,5539,02:00:00,1
28809,5108,02:00:00,5714,02:00:00,1
28810,5108,02:00:00,5803,02:00:00,1
28811,5108,02:00:00,5867,03:00:00,1
28812,5108,02:00:00,6134,03:00:00,1
28813,5108,02:00:00,6313,03:00:00,1
28814,5108,03:00:00,4422,03:00:00,1
28815,5108,03:00:00,4471,04:00:00,1
28816,5108,03:00:00,4578,03:00:00,1
28817,5108,03:00:00,4849,04:00:00,1
28818,5108,03:00:00,4903,03:00:00,1
28819,5108,03:00:00,4903,04:00:00,1
28820,5108,03:00:00,5017,04:00:00,1
28821,5108,03:00:00,5168,03:00:00,1
28822,5108,03:00:00,5275,04:00:00,1
28823,5108,03:00:00,5359,03:00:00,1
28824,5108,03:00:00,5367,03:00:00,1
28825,5108,03:00:00,5433,05:00:00,1
28826,5108,03:00:00,5449,03:00:00,1
28827,5108,03:00:00,5628,03:00:00,2
28828,5108,03:00:00,5702,04:00:00,1
28829,5108,03:00:00,5715,03:00:00,1
28830,5108,03:00:00,5717,04:00:00,1
28831,5108,03:00:00,5785,04:00:00,1
28832,5108,03:00:00,5963,04:00:00,1
28833,5108,03:00:00,6134,03:00:00,2
28834,5108,04:00:00,4422,05:00:00,1
28835,5108,04:00:00,4578,04:00:00,1
28836,5108,04:00:00,4668,04:00:00,1
28837,5108,04:00:00,4840,04:00:00,1
28838,5108,04:00:00,4903,05:00:00,1
28839,5108,04:00:00,4990,05:00:00,1
28840,5108,04:00:00,5099,04:00:00,1
28841,5108,04:00:00,5187,04:00:00,1
28842,5108,04:00:00,5285,04:00:00,1
28843,5108,04:00:00,5353,05:00:00,1
28844,5108,04:00:00,5456,04:00:00,1
28845,5108,04:00:00,5627,04:00:00,1
28846,5108,04:00:00,5705,04:00:00,1
28847,5108,05:00:00,4572,05:00:00,1
28848,5108,05:00:00,4853,05:00:00,1
28849,5108,05:00:00,4903,06:00:00,1
28850,5108,05:00:00,4929,05:00:00,1
28851,5108,05:00:00,5096,05:00:00,1
28852,5108,05:00:00,5268,06:00:00,1
28853,5108,05:00:00,5275,05:00:00,1
28854,5108,05:00:00,5348,06:00:00,1
28855,5108,05:00:00,5353,05:00:00,1
28856,5108,05:00:00,5353,06:00:00,1
28857,5108,05:00:00,5361,05:00:00,1
28858,5108,05:00:00,5629,05:00:00,1
28859,5108,05:00:00,5702,06:00:00,1
28860,5108,05:00:00,5710,05:00:00,1
28861,5108,05:00:00,5867,05:00:00,1
28862,5108,05:00:00,5961,05:00:00,1
28863,5108,06:00:00,5964,06:00:00,1
28864,5108,22:00:00,4578,23:00:00,1
28865,5108,22:00:00,4764,23:00:00,1
28866,5108,22:00:00,4851,23:00:00,1
28867,5108,22:00:00,5097,23:00:00,1
28868,5108,22:00:00,5101,23:00:00,1
28869,5108,22:00:00,5102,23:00:00,1
28870,5108,22:00:00,5180,23:00:00,1
28871,5108,22:00:00,5267,23:00:00,1
28872,5108,22:00:00,5272,23:00:00,1
28873,5108,22:00:00,5344,00:00:00,1
28874,5108,22:00:00,5352,23:00:00,1
28875,5108,22:00:00,5360,23:00:00,1
28876,5108,22:00:00,5455,23:00:00,1
28877,5108,22:00:00,5541,23:00:00,1
28878,5108,22:00:00,5542,23:00:00,1
28879,5108,22:00:00,5621,23:00:00,1
28880,5108,22:00:00,5628,23:00:00,1
28881,5108,22:00:00,5702,23:00:00,1
28882,5108,22:00:00,5782,23:00:00,1
28883,5108,22:00:00,5803,23:00:00,1
28884,5108,22:00:00,5874,23:00:00,1
28885,5108,22:00:00,5954,23:00:00,1
28886,5108,22:00:00,6046,23:00:00,1
28887,5108,22:00:00,6047,23:00:00,1
28888,5108,22:00:00,6134,23:00:00,1
28889,5108,22:00:00,6572,23:00:00,1
28890,5108,22:00:00,6582,23:00:00,1
28891,5108,22:00:00,6758,23:00:00,1
28892,5108,22:00:00,7524,00:00:00,1
28893,5108,23:00:00,4076,23:00:00,1
28894,5108,23:00:00,4124,00:00:00,1
28895,5108,23:00:00,4165,23:00:00,1
28896,5108,23:00:00,4491,23:00:00,1
28897,5108,23:00:00,4503,23:00:00,1
28898,5108,23:00:00,4579,00:00:00,1
28899,5108,23:00:00,4851,00:00:00,1
28900,5108,23:00:00,4853,00:00:00,1
28901,5108,23:00:00,4926,00:00:00,1
28902,5108,23:00:00,4927,23:00:00,1
28903,5108,23:00:00,4947,23:00:00,1
28904,5108,23:00:00,5007,23:00:00,1
28905,5108,23:00:00,5092,00:00:00,1
28906,5108,23:00:00,5093,00:00:00,1
28907,5108,23:00:00,5102,23:00:00,1
28908,5108,23:00:00,5104,00:00:00,1
28909,5108,23:00:00,5177,00:00:00,1
28910,5108,23:00:00,5179,00:00:00,1
28911,5108,23:00:00,5192,23:00:00,1
28912,5108,23:00:00,5257,00:00:00,1
28913,5108,23:00:00,5266,00:00:00,1
28914,5108,23:00:00,5273,23:00:00,1
28915,5108,23:00:00,5280,23:00:00,1
28916,5108,23:00:00,5353,00:00:00,2
28917,5108,23:00:00,5353,23:00:00,1
28918,5108,23:00:00,5365,00:00:00,1
28919,5108,23:00:00,5371,23:00:00,1
28920,5108,23:00:00,5373,23:00:00,1
28921,5108,23:00:00,5446,00:00:00,1
28922,5108,23:00:00,5449,23:00:00,1
28923,5108,23:00:00,5454,23:00:00,1
28924,5108,23:00:00,5541,23:00:00,1
28925,5108,23:00:00,5603,00:00:00,1
28926,5108,23:00:00,5607,00:00:00,1
28927,5108,23:00:00,5621,00:00:00,1
28928,5108,23:00:00,5628,00:00:00,2
28929,5108,23:00:00,5628,23:00:00,2
28930,5108,23:00:00,5714,23:00:00,1
28931,5108,23:00:00,5787,00:00:00,1
28932,5108,23:00:00,5800,00:00:00,1
28933,5108,23:00:00,5803,23:00:00,1
28934,5108,23:00:00,5874,00:00:00,1
28935,5108,23:00:00,5889,00:00:00,1
28936,5108,23:00:00,5964,00:00:00,2
28937,5108,23:00:00,5965,00:00:00,1
28938,5108,23:00:00,6042,00:00:00,1
28939,5108,23:00:00,6046,00:00:00,1
28940,5108,23:00:00,6054,00:00:00,1
28941,5108,23:00:00,6313,23:00:00,1
28942,5109,00:00:00,3690,01:00:00,1
28943,5109,00:00:00,4663,00:00:00,1
28944,5109,00:00:00,4677,00:00:00,1
28945,5109,00:00:00,4752,00:00:00,1
28946,5109,00:00:00,4753,00:00:00,2
28947,5109,00:00:00,4841,00:00:00,1
28948,5109,00:00:00,5092,01:00:00,1
28949,5109,00:00:00,5093,01:00:00,2
28950,5109,00:00:00,5266,01:00:00,1
28951,5109,00:00:00,5271,01:00:00,1
28952,5109,00:00:00,5276,00:00:00,1
28953,5109,00:00:00,5344,00:00:00,1
28954,5109,00:00:00,5353,01:00:00,1
28955,5109,00:00:00,5442,00:00:00,1
28956,5109,00:00:00,5541,00:00:00,1
28957,5109,00:00:00,5800,00:00:00,1
28958,5109,00:00:00,5870,01:00:00,1
28959,5109,00:00:00,5880,00:00:00,1
28960,5109,00:00:00,6129,00:00:00,1
28961,5109,01:00:00,4489,01:00:00,1
28962,5109,01:00:00,4581,01:00:00,1
28963,5109,01:00:00,4594,01:00:00,1
28964,5109,01:00:00,4668,02:00:00,1
28965,5109,01:00:00,4903,02:00:00,1
28966,5109,01:00:00,4990,02:00:00,1
28967,5109,01:00:00,5009,01:00:00,1
28968,5109,01:00:00,5016,01:00:00,1
28969,5109,01:00:00,5179,01:00:00,1
28970,5109,01:00:00,5179,02:00:00,1
28971,5109,01:00:00,5353,01:00:00,1
28972,5109,01:00:00,5354,01:00:00,1
28973,5109,01:00:00,5363,02:00:00,1
28974,5109,01:00:00,5365,01:00:00,1
28975,5109,01:00:00,5538,01:00:00,1
28976,5109,01:00:00,5715,01:00:00,1
28977,5109,01:00:00,6133,02:00:00,1
28978,5109,01:00:00,6134,02:00:00,1
28979,5109,02:00:00,4422,02:00:00,1
28980,5109,02:00:00,4582,02:00:00,1
28981,5109,02:00:00,4837,03:00:00,1
28982,5109,02:00:00,4903,03:00:00,1
28983,5109,02:00:00,4929,02:00:00,1
